,Unnamed: 0,Date,PU_passenger,PUTripDistance_count,PickUp_count,PU_fare,PUT_fare,LocationID,DO_passenger,DOTripDistance_count,DropOff_count,DO_fare,DOT_fare,Year
6738,23920,2021-04-13,207.0,625.77,166,2662.99,3315.81,116,359.0,1205.81,275,4811.71,6153.07,2021
6739,23923,2021-04-13,4.0,12.27,3,54.5,61.400000000000006,120,9.0,64.07000000000001,9,230.0,276.06,2021
6740,23928,2021-04-13,347.0,751.48,278,3255.25,4987.87,125,316.0,618.37,220,2533.37,3939.92,2021
6741,23930,2021-04-13,9.0,62.22,14,289.01,336.26,127,76.0,573.69,65,1925.0,2407.19,2021
6742,23931,2021-04-13,1.0,4.92,2,38.71,43.06,128,6.0,50.91,5,162.78,202.8,2021
6743,23940,2021-04-13,1676.0,3642.78,1350,16417.91,24059.45,137,1530.0,2641.0,1202,12660.08,19066.89,2021
6744,23943,2021-04-13,2938.0,5769.13,2191,26401.71,38922.78,140,2684.0,4590.06,2056,22455.48,33979.85,2021
6745,23944,2021-04-13,3266.0,4871.19,2433,23589.54,36972.38,141,3143.0,4589.05,2339,22473.72,35714.69,2021
6746,23945,2021-04-13,3033.0,4722.69,2289,22695.99,35610.91,142,2755.0,3846.39,2049,18763.71,30397.34,2021
6747,23946,2021-04-13,1541.0,2448.02,1148,11896.52,18264.18,143,1742.0,64277.49,1335,13538.74,21191.33,2021
6748,23947,2021-04-13,492.0,1015.16,381,4667.51,6896.56,144,630.0,1352.07,473,5866.01,8801.98,2021
6749,23951,2021-04-13,397.0,922.24,303,3858.8,5569.49,148,517.0,1311.3,381,5453.26,7772.14,2021
6750,23954,2021-04-13,1380.0,2512.68,1046,11868.29,16700.08,151,1276.0,2204.3,954,10270.53,15111.1,2021
6751,23955,2021-04-13,125.0,347.78,110,1581.03,1979.12,152,204.0,510.65,162,2196.23,2864.51,2021
6752,23956,2021-04-13,2.0,20.31,5,130.86,145.86,153,14.0,115.33,13,394.57,478.13,2021
6753,23959,2021-04-13,361.0,755.38,285,3356.39,5121.82,158,598.0,1206.06,472,5256.82,8184.83,2021
6754,23962,2021-04-13,3664.0,5739.39,2793,28219.72,44325.71,161,3227.0,4401.56,2508,22693.16,36005.68,2021
6755,23963,2021-04-13,3154.0,5060.82,2386,23772.33,37639.99,162,2507.0,3507.89,1873,17752.52,28328.84,2021
6756,23964,2021-04-13,2423.0,3810.66,1849,18450.35,29127.72,163,2153.0,2984.6,1614,15116.94,24089.74,2021
6757,23965,2021-04-13,1839.0,3085.21,1347,14377.63,22409.51,164,1707.0,2467.11,1239,11785.83,18779.99,2021
6758,23967,2021-04-13,793.0,1467.85,579,6998.58,9425.65,166,877.0,1814.55,674,8216.95,11483.5,2021
6759,23971,2021-04-13,3050.0,5257.8,2371,25113.26,38611.2,170,2884.0,4583.79,2251,21975.28,34622.54,2021
6760,23985,2021-04-13,2974.0,4974.48,2166,22865.12,34815.65,186,1485.0,2154.78,1142,10545.51,16917.23,2021
6761,23992,2021-04-13,1.0,7.35,2,33.6,66.55,194,17.0,88.22,15,416.86,550.87,2021
6762,23999,2021-04-13,2.0,36.15,5,141.68,157.39,202,41.0,240.14,37,887.63,1134.22,2021
6763,24004,2021-04-13,106.0,378.15,82,1461.91,1964.29,209,183.0,683.72,142,2544.1,3514.4,2021
6764,24006,2021-04-13,454.0,906.1,342,4083.62,6123.31,211,607.0,84631.87000000001,481,5663.25,8590.82,2021
6765,24017,2021-04-13,149.0,323.57,115,1378.82,2002.75,224,407.0,771.9399999999999,304,3345.8,5105.360000000001,2021
6766,24022,2021-04-13,2222.0,3340.48,1712,15865.54,25238.99,229,2332.0,3439.8,1742,16598.67,26563.27,2021
6767,24023,2021-04-13,1450.0,2786.19,1156,12473.67,19263.64,230,1242.0,1990.88,929,9056.51,14332.66,2021
6768,24024,2021-04-13,1103.0,2709.64,865,11412.49,16496.08,231,1227.0,3036.73,933,12752.81,18662.58,2021
6769,24025,2021-04-13,95.0,353.77,92,1840.67,2308.79,232,395.0,1293.36,332,5014.11,6930.51,2021
6770,24026,2021-04-13,1289.0,2387.96,998,10658.92,16399.44,233,1361.0,2180.26,1060,10262.79,16151.37,2021
6771,24027,2021-04-13,2356.0,3812.03,1779,18165.34,28413.36,234,2278.0,3418.89,1706,16152.3,25973.45,2021
6772,24029,2021-04-13,5575.0,7913.21,4134,40697.52,64014.38,236,5668.0,7617.07,4241,38876.42,62689.82,2021
6773,24030,2021-04-13,6049.0,7805.24,4461,40366.86,64931.28,237,5330.0,6375.44,3971,34593.18,56378.85,2021
6774,24031,2021-04-13,2953.0,4954.18,2175,23239.8,35190.1,238,2929.0,5095.9800000000005,2177,23612.75,36149.38,2021
6775,24032,2021-04-13,3342.0,4883.57,2388,23705.23,37294.33,239,3110.0,4581.05,2256,21979.79,35235.9,2021
6776,24035,2021-04-13,32.0,198.77,40,895.36,1064.19,243,245.0,1358.93,171,4660.96,5798.46,2021
6777,24036,2021-04-13,230.0,955.99,200,3795.09,4619.68,244,508.0,2458.72,419,8955.26,11301.55,2021
6778,24037,2021-04-13,1279.0,2636.01,982,11832.31,17952.96,246,1554.0,2647.04,1096,12156.26,18684.9,2021
6779,24040,2021-04-13,1641.0,2700.7,1183,12134.16,19036.09,249,1389.0,2565.54,1061,11152.7,17744.24,2021
6780,24050,2021-04-13,285.0,953.44,218,3588.31,5072.67,261,232.0,887.37,187,3157.58,4428.69,2021
6781,24051,2021-04-13,1776.0,2845.33,1306,13601.22,20930.24,262,1876.0,3216.78,1332,14501.78,22694.01,2021
6782,24052,2021-04-13,2509.0,3955.31,1822,18607.04,28768.14,263,2386.0,3716.36,1751,17131.14,27134.77,2021
6783,24057,2021-04-14,55.0,246.15,66,1029.97,1368.85,4,439.0,985.44,344,4364.94,6267.88,2021
6784,24062,2021-04-14,11.0,78.97,13,260.34000000000003,359.09,12,45.0,120.15,27,462.68,589.57,2021
6785,24063,2021-04-14,470.0,1255.25,284,4528.92,6828.45,13,526.0,1654.77,364,6130.5,8838.61,2021
6786,24074,2021-04-14,386.0,752.96,305,3474.41,4895.09,24,440.0,916.96,328,3959.4,5686.89,2021
6787,24088,2021-04-14,582.0,1111.67,460,5635.43,7257.46,41,856.0,1945.07,670,8774.2,11982.0,2021
6788,24089,2021-04-14,276.0,880.77,260,4065.61,4921.39,42,635.0,63749.44,531,9108.81,11534.99,2021
6789,24090,2021-04-14,2142.0,3217.77,1570,15794.85,24574.8,43,1506.0,2102.6,1085,10597.08,16499.510000000002,2021
6790,24092,2021-04-14,87.0,28295.47,73,1363.39,1773.62,45,175.0,585.31,148,2407.75,3195.4,2021
6791,24095,2021-04-14,2652.0,4316.63,1911,19868.09,30408.31,48,2358.0,3479.07,1682,16281.12,25625.35,2021
6792,24097,2021-04-14,644.0,1237.06,506,5627.76,8496.380000000001,50,1025.0,1621.04,750,7496.97,11747.6,2021
6793,24115,2021-04-14,1982.0,4006.54,1550,17876.03,27058.43,68,1902.0,31047.01,1445,14345.8,22634.35,2021
6794,24121,2021-04-14,512.0,1267.57,455,6099.27,7726.38,74,1055.0,2470.84,851,11052.13,14669.14,2021
6795,24122,2021-04-14,1316.0,2768.18,1060,13408.92,17852.79,75,1996.0,3879.23,1541,17559.46,24859.89,2021
6796,24126,2021-04-14,1825.0,3261.81,1339,14490.34,22237.11,79,1560.0,3014.81,1197,13079.2,20303.88,2021
6797,24133,2021-04-14,385.0,1385.89,321,5224.03,7358.12,87,488.0,1772.88,363,6500.95,9080.31,2021
6798,24134,2021-04-14,196.0,835.25,168,3008.64,4125.13,88,224.0,870.59,174,3113.0,4245.4800000000005,2021
6799,24136,2021-04-14,1799.0,3040.94,1385,13982.35,21951.18,90,1461.0,2240.74,1114,10459.25,16903.3,2021
6800,24146,2021-04-14,1659.0,2754.03,1245,12896.46,19626.35,100,1485.0,2045.8,1099,10278.08,16162.84,2021
6801,24150,2021-04-14,2465.0,4228.99,1857,19762.23,30468.46,107,1952.0,3119.93,1439,14450.75,22746.08,2021
6802,24153,2021-04-14,1300.0,2294.2,1025,10737.0,16644.12,113,1297.0,2365.97,1019,10825.71,17057.35,2021
6803,24154,2021-04-14,835.0,1558.05,615,6842.24,10648.06,114,760.0,1345.46,594,6129.79,9684.92,2021
6804,24155,2021-04-14,171.0,457.0,137,2074.85,2505.19,116,316.0,979.97,239,3980.8,5102.36,2021
6805,24163,2021-04-14,401.0,779.24,305,3343.35,5212.4400000000005,125,367.0,761.25,273,3182.76,4891.99,2021
6806,24165,2021-04-14,22.0,136.45,31,729.04,839.25,127,73.0,641.07,73,2122.95,2562.51,2021
6807,24166,2021-04-14,6.0,2.44,2,32.7,35.3,128,9.0,41.52,5,140.5,176.34,2021
6808,24175,2021-04-14,1700.0,3596.09,1346,15745.17,23454.15,137,1463.0,2914.27,1210,13303.25,20173.51,2021
6809,24178,2021-04-14,2966.0,5670.69,2290,26090.67,39116.27,140,2794.0,4763.45,2163,23531.41,35610.55,2021
6810,24179,2021-04-14,3400.0,5100.37,2536,24410.35,38503.38,141,3317.0,4599.24,2480,22811.94,36939.97,2021
6811,24180,2021-04-14,3451.0,5284.92,2505,25060.5,39311.14,142,3027.0,4427.94,2204,21082.43,33695.51,2021
6812,24181,2021-04-14,1534.0,2490.71,1128,11992.74,18322.02,143,1789.0,2831.22,1304,13345.9,21043.85,2021
6813,24182,2021-04-14,577.0,1163.54,434,5238.92,7830.79,144,671.0,1360.23,492,6133.09,9204.36,2021
6814,24186,2021-04-14,451.0,903.07,341,3918.46,5805.56,148,598.0,1435.63,473,6224.25,9233.83,2021
6815,24189,2021-04-14,1342.0,2422.28,1030,11748.19,16551.11,151,1349.0,2477.03,1036,11294.08,16699.98,2021
6816,24190,2021-04-14,113.0,207.26,91,1062.33,1317.51,152,202.0,532.97,149,2242.81,2862.12,2021
6817,24191,2021-04-14,3.0,3.1,3,57.9,60.8,153,6.0,73.59,7,245.07,315.3,2021
6818,24195,2021-04-14,358.0,697.4,269,3085.15,4797.82,158,743.0,1295.43,532,5743.05,9074.35,2021
6819,24198,2021-04-14,3722.0,5741.72,2789,27969.87,43969.31,161,3520.0,4445.73,2548,22606.39,36228.18,2021
6820,24199,2021-04-14,3141.0,4798.13,2395,23057.91,36915.08,162,2547.0,3515.38,1976,17900.97,28726.01,2021
6821,24200,2021-04-14,2577.0,3864.28,1934,18936.42,29954.44,163,2119.0,3166.66,1620,15508.33,24668.13,2021
6822,24201,2021-04-14,2043.0,3240.5,1462,15291.67,23724.6,164,1645.0,2608.84,1244,12268.14,19489.18,2021
6823,24203,2021-04-14,737.0,1411.8,559,6489.05,8946.34,166,834.0,1669.16,654,7409.93,10557.52,2021
6824,24207,2021-04-14,3214.0,5771.04,2471,26591.33,40979.64,170,3029.0,4822.01,2374,22865.07,36313.77,2021
6825,24221,2021-04-14,2916.0,5049.86,2229,23581.19,36206.65,186,1691.0,2297.3,1262,11587.52,18599.75,2021
6826,24228,2021-04-14,1.0,5.140000000000001,2,28.1,49.05,194,18.0,84.91,13,303.53,450.28,2021
6827,24235,2021-04-14,2.0,35.09,6,142.82,165.17000000000002,202,29.0,136.84,28,590.04,759.3,2021
6828,24240,2021-04-14,113.0,385.89,96,1474.53,2057.89,209,197.0,696.85,164,2634.34,3791.69,2021
6829,24242,2021-04-14,489.0,1015.36,391,4539.67,6875.92,211,789.0,1561.18,564,6923.21,10475.07,2021
6830,24254,2021-04-14,143.0,316.95,123,1465.31,2175.67,224,367.0,661.7,270,2877.2,4511.6,2021
6831,24259,2021-04-14,2386.0,3723.16,1827,17390.88,27582.01,229,2345.0,3493.24,1782,17153.35,27422.45,2021
6832,24260,2021-04-14,1736.0,3174.51,1284,13943.95,21554.29,230,1338.0,1966.54,978,9318.94,14780.46,2021
6833,24261,2021-04-14,1163.0,2964.07,860,11914.35,17155.64,231,1289.0,126526.77,996,13664.52,19946.86,2021
6834,24262,2021-04-14,95.0,369.0,92,1818.72,2276.0,232,458.0,1388.21,371,5555.03,7768.650000000001,2021
6835,24263,2021-04-14,1413.0,2377.13,1054,10762.24,16829.71,233,1529.0,2411.91,1189,11195.14,17910.07,2021
6836,24264,2021-04-14,2802.0,5471.92,2085,21334.85,33491.06,234,2359.0,3743.13,1833,17519.09,28106.3,2021
6837,24266,2021-04-14,6055.0,8738.62,4522,44150.29,69710.62,236,6018.0,8190.35,4514,41556.4,66922.39,2021
6838,24267,2021-04-14,6195.0,8364.41,4679,42747.55,68692.23,237,5517.0,6723.01,4134,36098.51,58754.67,2021
6839,24268,2021-04-14,3017.0,4939.96,2252,23528.78,35827.9,238,3064.0,4868.04,2220,22931.36,35544.69,2021
6840,24269,2021-04-14,3300.0,5026.43,2377,23664.36,37380.55,239,3257.0,4876.85,2381,23259.7,37324.17,2021
6841,24273,2021-04-14,22.0,131.53,32,715.64,834.83,243,211.0,1451.74,181,4963.49,6152.46,2021
6842,24274,2021-04-14,230.0,905.39,178,3636.23,4512.46,244,472.0,2388.29,371,8280.84,10517.09,2021
6843,24275,2021-04-14,1225.0,2329.45,922,10539.43,16080.17,246,1542.0,2643.31,1159,12559.4,19411.69,2021
6844,24278,2021-04-14,1781.0,3174.76,1318,14167.75,22001.89,249,1546.0,110920.44,1176,12279.23,19594.54,2021
6845,24288,2021-04-14,307.0,963.89,233,3672.08,5219.54,261,307.0,992.81,218,3720.37,5188.1,2021
6846,24289,2021-04-14,1845.0,3182.9,1363,14647.02,22430.8,262,1884.0,3256.8,1392,14774.6,23347.43,2021
6847,24290,2021-04-14,2696.0,4395.94,2023,20411.81,31611.67,263,2349.0,3845.45,1801,17529.5,27769.68,2021
6848,24295,2021-04-15,82.0,277.28,85,1282.22,1763.16,4,457.0,937.38,361,4222.43,6233.42,2021
6849,24300,2021-04-15,8.0,51.61,8,144.63,191.18,12,11.0,43.0,11,162.27,238.78,2021
6850,24301,2021-04-15,341.0,1125.51,258,4224.97,6057.06,13,411.0,1670.36,333,5954.04,8376.95,2021
6851,24311,2021-04-15,479.0,860.04,356,4138.9,5755.38,24,501.0,971.01,355,4352.04,6327.79,2021
6852,24326,2021-04-15,572.0,1081.95,450,5153.39,6762.62,41,954.0,1936.85,692,9070.1,12122.12,2021
6853,24327,2021-04-15,266.0,956.2,272,4569.46,5578.47,42,689.0,2375.12,569,10501.6,13315.43,2021
6854,24328,2021-04-15,2164.0,3226.67,1508,15920.69,24483.97,43,1576.0,2365.8,1125,11593.11,17895.71,2021
6855,24330,2021-04-15,91.0,320.28,87,1541.48,2043.12,45,241.0,718.08,169,2734.94,3787.21,2021
6856,24332,2021-04-15,2557.0,4263.79,1928,20283.48,31042.4,48,2484.0,3816.67,1822,17945.82,28132.01,2021
6857,24334,2021-04-15,634.0,1135.48,477,5337.11,8048.26,50,989.0,1518.97,751,7390.83,11693.63,2021
6858,24350,2021-04-15,2052.0,3825.8,1550,17759.97,26867.13,68,1986.0,3241.33,1507,15679.18,24383.39,2021
6859,24356,2021-04-15,605.0,1191.53,484,5928.0,7501.59,74,1142.0,2644.56,913,11838.99,15660.51,2021
6860,24357,2021-04-15,1639.0,3158.1,1243,15394.04,20695.42,75,2116.0,3858.21,1622,18832.88,26412.36,2021
6861,24361,2021-04-15,1995.0,3577.72,1485,16207.89,24978.43,79,1807.0,3408.42,1359,14934.93,23486.9,2021
6862,24369,2021-04-15,364.0,1339.64,303,5124.03,7215.95,87,436.0,1607.83,352,6027.21,8444.59,2021
6863,24370,2021-04-15,202.0,810.99,154,2959.61,3981.67,88,245.0,862.86,174,2996.31,4157.06,2021
6864,24372,2021-04-15,1796.0,2825.77,1366,13669.49,21468.88,90,1441.0,2385.19,1105,11178.11,17856.57,2021
6865,24380,2021-04-15,1911.0,2941.43,1397,14164.27,21936.16,100,1586.0,2140.44,1159,11149.29,17360.27,2021
6866,24384,2021-04-15,2707.0,4293.28,1980,21087.49,32518.58,107,2243.0,3438.28,1687,16472.95,26103.92,2021
6867,24387,2021-04-15,1315.0,42795.33,1025,10675.01,16480.99,113,1359.0,2338.17,1025,10799.24,17033.35,2021
6868,24388,2021-04-15,799.0,1445.99,625,6583.2,10350.9,114,770.0,1378.76,602,6256.73,9931.42,2021
6869,24390,2021-04-15,157.0,469.84,126,2091.19,2531.32,116,269.0,1105.72,235,4703.29,5936.2,2021
6870,24394,2021-04-15,0.0,35.27,2,103.49,123.26,120,7.0,64.99000000000001,7,224.96,266.98,2021
6871,24399,2021-04-15,364.0,719.66,274,3213.05,4886.22,125,387.0,801.36,263,3487.07,5210.38,2021
6872,24401,2021-04-15,5.0,91.86,11,319.94,383.42,127,91.0,650.86,70,2121.09,2656.29,2021
6873,24402,2021-04-15,3.0,12.14,3,46.010000000000005,51.16,128,4.0,30.630000000000003,4,107.5,135.97,2021
6874,24411,2021-04-15,1962.0,4144.17,1564,18981.2,28207.21,137,1817.0,2894.25,1386,14196.8,21849.33,2021
6875,24414,2021-04-15,3251.0,6168.16,2512,29228.45,43505.5,140,2994.0,4900.22,2295,25026.97,37928.18,2021
6876,24415,2021-04-15,3590.0,5351.16,2652,26198.66,41065.08,141,3561.0,4865.99,2651,25321.33,40436.13,2021
6877,24416,2021-04-15,3445.0,5335.58,2603,26604.56,41451.58,142,2940.0,4085.4,2210,20526.71,33161.23,2021
6878,24417,2021-04-15,1615.0,2445.05,1178,12137.54,18731.19,143,1888.0,2820.6,1410,13841.65,22068.09,2021
6879,24418,2021-04-15,520.0,992.61,410,4693.68,7149.72,144,667.0,1533.86,510,6683.9,9870.56,2021
6880,24422,2021-04-15,519.0,1107.98,384,4791.71,7048.46,148,691.0,1714.06,522,7307.79,10642.71,2021
6881,24425,2021-04-15,1283.0,2452.38,1004,11630.47,16434.98,151,1330.0,2240.59,985,10916.9,16059.96,2021
6882,24426,2021-04-15,138.0,367.57,107,1474.34,1870.27,152,210.0,659.16,165,2697.01,3564.41,2021
6883,24427,2021-04-15,2.0,21.36,5,116.97,128.97,153,2.0,23.87,5,195.78,214.58,2021
6884,24431,2021-04-15,428.0,784.2,341,3757.73,5809.56,158,755.0,1573.95,594,6900.95,10762.77,2021
6885,24434,2021-04-15,3723.0,5706.49,2871,29509.78,46093.16,161,3677.0,4938.16,2777,25322.36,40593.39,2021
6886,24435,2021-04-15,3182.0,4932.65,2411,24387.03,38525.39,162,2600.0,3605.08,1990,18643.9,29634.23,2021
6887,24436,2021-04-15,2755.0,4231.11,2070,21080.42,33096.2,163,2204.0,3237.69,1666,15877.81,25348.5,2021
6888,24437,2021-04-15,1946.0,3210.2,1458,15778.71,24372.12,164,1723.0,2516.9,1270,12406.33,19728.92,2021
6889,24439,2021-04-15,731.0,1527.1,569,7145.31,9742.48,166,863.0,1962.0,669,8587.96,12016.05,2021
6890,24443,2021-04-15,3475.0,5697.36,2657,28178.97,43582.09,170,3373.0,4844.6,2545,24267.16,38692.56,2021
6891,24457,2021-04-15,3621.0,5873.21,2632,27982.16,42876.2,186,2066.0,2768.12,1543,14520.31,23090.08,2021
6892,24469,2021-04-15,2.0,14.02,6,92.09,112.69,202,51.0,230.34,40,802.39,1053.69,2021
6893,24474,2021-04-15,129.0,373.32,102,1536.62,2189.13,209,189.0,722.12,152,2649.58,3723.31,2021
6894,24476,2021-04-15,476.0,921.64,377,4346.87,6618.24,211,704.0,1400.01,537,6485.96,9924.59,2021
6895,24487,2021-04-15,175.0,371.65,154,1803.12,2678.36,224,395.0,676.0,314,3173.63,5007.51,2021
6896,24492,2021-04-15,2492.0,3712.45,1846,17784.51,28057.93,229,2426.0,3356.94,1851,17805.22,28176.49,2021
6897,24493,2021-04-15,2024.0,3378.49,1459,15709.89,24427.22,230,1604.0,2524.01,1155,11611.1,18352.01,2021
6898,24494,2021-04-15,1086.0,2841.36,852,11804.98,17092.36,231,1273.0,3281.04,984,13808.85,20233.31,2021
6899,24495,2021-04-15,63.0,412.61,80,1764.53,2201.32,232,423.0,1346.84,355,5344.29,7407.58,2021
6900,24496,2021-04-15,1567.0,2825.45,1225,13152.45,20275.86,233,1700.0,2659.14,1284,12969.96,20386.77,2021
6901,24497,2021-04-15,2792.0,4219.26,2104,21139.59,33468.14,234,2350.0,3548.29,1805,17519.25,28064.49,2021
6902,24499,2021-04-15,6571.0,9031.53,4834,47260.2,74407.67,236,6499.0,8480.04,4770,44516.71,71398.11,2021
6903,24500,2021-04-15,6526.0,8508.33,4825,45183.45,71920.17,237,5559.0,6561.65,4121,36645.48,59188.15,2021
6904,24501,2021-04-15,3112.0,4922.38,2225,23556.56,35754.93,238,3265.0,5194.49,2369,25167.14,38792.72,2021
6905,24502,2021-04-15,3496.0,5296.84,2572,25650.32,40471.29,239,3442.0,4943.46,2474,24270.31,38900.72,2021
6906,24506,2021-04-15,26.0,169.13,30,698.12,837.9,243,214.0,1313.73,170,4644.21,5810.98,2021
6907,24507,2021-04-15,207.0,634.19,161,2955.24,3625.86,244,491.0,2394.8,374,8730.2,11062.7,2021
6908,24508,2021-04-15,1222.0,2225.05,908,10286.61,15649.35,246,1530.0,2555.13,1151,12435.8,19196.44,2021
6909,24511,2021-04-15,1846.0,3161.76,1356,14641.98,22771.45,249,1581.0,2434.65,1155,11516.87,18519.18,2021
6910,24521,2021-04-15,263.0,835.56,221,3255.31,4652.62,261,248.0,975.81,189,3417.03,4830.32,2021
6911,24522,2021-04-15,1883.0,3105.18,1428,14915.11,22856.09,262,2009.0,3162.35,1511,15546.71,24564.78,2021
6912,24523,2021-04-15,2748.0,4417.12,2091,21302.75,33091.72,263,2594.0,4137.83,1978,19642.89,31124.66,2021
6913,24528,2021-04-16,104.0,306.7,97,1402.93,1961.68,4,495.0,1066.76,377,4750.52,7025.51,2021
6914,24533,2021-04-16,15.0,40.1,10,165.5,224.28,12,35.0,122.68,21,471.0,621.17,2021
6915,24534,2021-04-16,434.0,1206.87,300,4843.93,6936.59,13,538.0,1703.63,373,6412.99,9071.27,2021
6916,24545,2021-04-16,528.0,972.17,395,4701.4,6528.36,24,560.0,1069.73,415,4984.59,7188.99,2021
6917,24559,2021-04-16,740.0,1442.19,585,7137.97,9202.38,41,1100.0,2470.58,850,11361.57,15189.06,2021
6918,24560,2021-04-16,339.0,1083.82,314,4940.6,5974.26,42,698.0,2446.4,595,10563.44,13318.79,2021
6919,24561,2021-04-16,2189.0,3204.09,1499,15830.49,24360.32,43,1577.0,2241.93,1071,10937.07,16924.36,2021
6920,24563,2021-04-16,95.0,308.83,85,1405.74,1892.19,45,247.0,702.67,187,3006.67,4125.14,2021
6921,24566,2021-04-16,2798.0,4931.57,2105,23391.49,35417.17,48,2740.0,26419.13,1960,20801.68,32324.4,2021
6922,24568,2021-04-16,724.0,1425.12,551,6655.73,9820.61,50,1196.0,1897.76,872,9170.52,14202.61,2021
6923,24584,2021-04-16,2326.0,4199.3,1722,19653.07,29973.23,68,2151.0,3562.86,1600,17095.09,26537.05,2021
6924,24590,2021-04-16,694.0,62846.8,591,7960.45,9939.37,74,1362.0,3161.78,1071,14890.28,19588.13,2021
6925,24591,2021-04-16,1436.0,3219.74,1198,15256.47,20407.3,75,2106.0,58597.36,1666,19190.58,26781.61,2021
6926,24595,2021-04-16,2658.0,4237.79,1898,20075.93,31290.16,79,2391.0,4217.34,1774,19843.19,30985.03,2021
6927,24602,2021-04-16,433.0,1442.86,342,5753.3,8081.37,87,519.0,1777.54,395,6651.79,9534.55,2021
6928,24603,2021-04-16,198.0,855.74,162,3160.29,4317.01,88,195.0,749.83,155,2680.63,3654.56,2021
6929,24605,2021-04-16,2067.0,3292.06,1557,16311.81,25400.0,90,1665.0,63862.17999999999,1288,13266.25,20905.2,2021
6930,24614,2021-04-16,1654.0,2863.97,1193,13346.85,19957.25,100,1385.0,2230.07,1026,11020.83,16884.22,2021
6931,24618,2021-04-16,2938.0,4939.57,2192,23703.76,36809.29,107,2283.0,3541.75,1699,17076.08,27133.29,2021
6932,24621,2021-04-16,1620.0,2499.06,1160,12501.99,19389.83,113,1529.0,2593.56,1101,12162.25,19151.06,2021
6933,24622,2021-04-16,1054.0,1696.5,757,8249.63,12736.69,114,1060.0,1851.56,782,8847.58,13784.04,2021
6934,24623,2021-04-16,165.0,473.92,140,2138.02,2596.65,116,356.0,1367.15,298,5702.23,7257.71,2021
6935,24626,2021-04-16,1.0,25.15,2,80.46,91.86,120,4.0,54.34,6,208.62,261.39,2021
6936,24631,2021-04-16,410.0,732.67,293,3319.81,5051.91,125,400.0,803.54,276,3553.52,5319.26,2021
6937,24633,2021-04-16,15.0,204.5,29,792.1,946.15,127,117.0,656.57,82,2350.8,2807.26,2021
6938,24634,2021-04-16,2.0,7.09,2,31.5,35.1,128,10.0,50.21,7,188.2,232.1,2021
6939,24643,2021-04-16,1948.0,3949.89,1511,17797.8,26668.53,137,1803.0,3198.72,1422,14812.01,22846.72,2021
6940,24646,2021-04-16,2771.0,5489.43,2121,25655.97,37776.83,140,2606.0,4306.79,1971,20996.72,31988.89,2021
6941,24647,2021-04-16,3851.0,5715.66,2792,28030.06,44011.77,141,3669.0,4899.14,2654,24860.01,40105.7,2021
6942,24648,2021-04-16,3581.0,5520.33,2606,26925.69,42005.47,142,3200.0,4474.48,2362,22308.05,35921.7,2021
6943,24649,2021-04-16,1712.0,2908.37,1280,13966.48,21345.24,143,1939.0,2894.06,1426,14130.28,22305.56,2021
6944,24650,2021-04-16,780.0,1409.13,545,6725.02,10091.5,144,862.0,1791.69,638,8547.38,12625.36,2021
6945,24654,2021-04-16,779.0,1523.09,550,6787.81,10098.05,148,931.0,2052.4,670,9188.51,13433.38,2021
6946,24657,2021-04-16,1458.0,2649.57,1124,12854.89,18092.21,151,1421.0,2455.88,1055,11501.47,16971.09,2021
6947,24658,2021-04-16,163.0,335.98,121,1574.08,2002.27,152,264.0,602.68,192,2883.28,3670.14,2021
6948,24659,2021-04-16,1.0,48.010000000000005,5,210.7,238.5,153,4.0,46.54,7,226.37,248.67,2021
6949,24662,2021-04-16,627.0,967.62,409,4574.72,7036.14,158,1031.0,1789.69,743,8508.52,13211.03,2021
6950,24665,2021-04-16,3172.0,4744.95,2384,24307.0,37916.27,161,3002.0,4173.31,2290,20970.09,33359.020000000004,2021
6951,24666,2021-04-16,2865.0,4646.84,2140,22339.5,34723.11,162,2420.0,3395.67,1833,17283.33,27499.4,2021
6952,24667,2021-04-16,2540.0,3746.91,1845,18827.61,29501.31,163,2324.0,3322.17,1689,15947.3,25560.35,2021
6953,24668,2021-04-16,2194.0,3400.86,1547,16764.97,25712.61,164,1981.0,2806.87,1383,13860.38,21779.41,2021
6954,24670,2021-04-16,797.0,1735.24,602,8011.71,10698.23,166,892.0,1979.47,688,8873.3,12235.57,2021
6955,24674,2021-04-16,3485.0,5667.04,2554,27441.64,42427.86,170,3474.0,4950.4,2531,24541.86,39213.97,2021
6956,24688,2021-04-16,3400.0,5713.11,2492,27625.24,41878.7,186,2095.0,2878.79,1544,15288.33,24029.72,2021
